,brand_name,entree,side,dessert,calories,total_fat,carbs,sugar,protein,saturated_fat,cholesterol,sodium,meal_type,tag
8075,Taco Bell,Soft Taco - Chicken,Chips and Guacamole,,400.0,22.0,39.0,2.0,13.0,4.5,40.0,760.0,entree_side,none
8076,Taco Bell,Soft Taco - Chicken,Chips and Nacho Cheese Sauce,,390.0,20.0,40.0,3.0,13.0,4.0,45.0,780.0,entree_side,none
8077,Taco Bell,Soft Taco - Chicken,Nachos Supreme,,610.0,31.0,62.0,4.0,22.0,7.5,65.0,1300.0,entree_side,none
8078,Taco Bell,Soft Taco - Chicken,"Tortilla Chips, Fire!",,310.0,16.0,32.0,2.0,12.0,3.5,40.0,570.0,entree_side,none
8079,Taco Bell,Soft Taco - Chicken,"Tortilla Chips, Mild",,310.0,16.0,32.0,2.0,12.0,3.5,40.0,580.0,entree_side,none
8080,Taco Bell,Soft Taco - Chicken,Chips and Pico de Gallo,,340.0,16.0,38.0,2.0,12.0,3.5,40.0,620.0,entree_side,none
8081,Taco Bell,Soft Taco - Beef,Nacho Fries,,500.0,27.0,53.0,3.0,13.0,5.5,30.0,1130.0,entree_side,none
8083,Taco Bell,Soft Taco - Beef,Black Beans,,260.0,10.5,30.0,1.0,12.0,4.0,25.0,700.0,entree_side,none
8084,Taco Bell,Soft Taco - Beef,Chips and Salsa,,360.0,17.0,42.0,4.0,12.0,4.5,25.0,820.0,entree_side,none
8085,Taco Bell,Soft Taco - Beef,Nacho Fries Supreme,,590.0,33.0,58.0,4.0,18.0,8.5,50.0,1420.0,entree_side,none
8087,Taco Bell,Soft Taco - Beef,Cheesy Roll Up,,360.0,18.0,33.0,2.0,18.0,9.0,45.0,930.0,entree_side,none
8088,Taco Bell,Soft Taco - Beef,New Classic Tortilla Chips,,320.0,17.0,34.0,1.0,11.0,4.5,25.0,710.0,entree_side,none
8089,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Mild",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,630.0,entree_side,none
8090,Taco Bell,Soft Taco - Beef,Black Beans & Rice,,370.0,13.0,53.0,1.0,14.0,4.0,25.0,890.0,entree_side,none
8091,Taco Bell,Soft Taco - Beef,Hashbrown,,340.0,21.0,31.0,1.0,10.0,5.0,25.0,770.0,entree_side,none
8092,Taco Bell,Soft Taco - Beef,Pintos 'n Cheese,,370.0,16.0,40.0,2.0,19.0,7.0,35.0,1180.0,entree_side,none
8093,Taco Bell,Soft Taco - Beef,Seasoned Rice,,300.0,11.0,41.0,1.0,11.0,4.0,25.0,690.0,entree_side,none
8095,Taco Bell,Soft Taco - Beef,Cheesy Fiesta Potatoes,,410.0,21.0,46.0,3.0,12.0,6.0,30.0,1020.0,entree_side,none
8096,Taco Bell,Soft Taco - Beef,Chips and Guacamole,,410.0,23.0,41.0,2.0,12.0,5.5,25.0,810.0,entree_side,none
8097,Taco Bell,Soft Taco - Beef,Chips and Nacho Cheese Sauce,,400.0,21.0,42.0,3.0,12.0,5.0,30.0,830.0,entree_side,none
8098,Taco Bell,Soft Taco - Beef,Nachos Supreme,,620.0,32.0,64.0,4.0,21.0,8.5,50.0,1350.0,entree_side,none
8099,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Fire!",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,620.0,entree_side,none
8100,Taco Bell,Soft Taco - Beef,"Tortilla Chips, Mild",,320.0,17.0,34.0,2.0,11.0,4.5,25.0,630.0,entree_side,none
8101,Taco Bell,Soft Taco - Beef,Chips and Pico de Gallo,,350.0,17.0,40.0,2.0,11.0,4.5,25.0,670.0,entree_side,none
8104,Taco Bell,Chalupa Supreme - Steak,Black Beans,,410.0,17.5,44.0,3.0,18.0,4.0,30.0,730.0,entree_side,none
8105,Taco Bell,Chalupa Supreme - Steak,Chips and Salsa,,510.0,24.0,56.0,6.0,18.0,4.5,30.0,850.0,entree_side,none
8108,Taco Bell,Chalupa Supreme - Steak,Cheesy Roll Up,,510.0,25.0,47.0,4.0,24.0,9.0,50.0,960.0,entree_side,none
8109,Taco Bell,Chalupa Supreme - Steak,New Classic Tortilla Chips,,470.0,24.0,48.0,3.0,17.0,4.5,30.0,740.0,entree_side,none
8110,Taco Bell,Chalupa Supreme - Steak,"Tortilla Chips, Mild",,470.0,24.0,48.0,4.0,17.0,4.5,30.0,660.0,entree_side,none
8111,Taco Bell,Chalupa Supreme - Steak,Black Beans & Rice,,520.0,20.0,67.0,3.0,20.0,4.0,30.0,920.0,entree_side,none
8112,Taco Bell,Chalupa Supreme - Steak,Hashbrown,,490.0,28.0,45.0,3.0,16.0,5.0,30.0,800.0,entree_side,none
8113,Taco Bell,Chalupa Supreme - Steak,Pintos 'n Cheese,,520.0,23.0,54.0,4.0,25.0,7.0,40.0,1210.0,entree_side,none
8114,Taco Bell,Chalupa Supreme - Steak,Seasoned Rice,,450.0,18.0,55.0,3.0,17.0,4.0,30.0,720.0,entree_side,none
8116,Taco Bell,Chalupa Supreme - Steak,Cheesy Fiesta Potatoes,,560.0,28.0,60.0,5.0,18.0,6.0,35.0,1050.0,entree_side,none
8117,Taco Bell,Chalupa Supreme - Steak,Chips and Guacamole,,560.0,30.0,55.0,4.0,18.0,5.5,30.0,840.0,entree_side,none
8118,Taco Bell,Chalupa Supreme - Steak,Chips and Nacho Cheese Sauce,,550.0,28.0,56.0,5.0,18.0,5.0,35.0,860.0,entree_side,none
8120,Taco Bell,Chalupa Supreme - Steak,"Tortilla Chips, Fire!",,470.0,24.0,48.0,4.0,17.0,4.5,30.0,650.0,entree_side,none
8121,Taco Bell,Chalupa Supreme - Steak,"Tortilla Chips, Mild",,470.0,24.0,48.0,4.0,17.0,4.5,30.0,660.0,entree_side,none
8122,Taco Bell,Chalupa Supreme - Steak,Chips and Pico de Gallo,,500.0,24.0,54.0,4.0,17.0,4.5,30.0,700.0,entree_side,none
8125,Taco Bell,Cheesy Bean & Rice Burrito,Black Beans,,510.0,18.5,69.0,4.0,14.0,3.5,5.0,1110.0,entree_side,none
8126,Taco Bell,Cheesy Bean & Rice Burrito,Chips and Salsa,,610.0,25.0,81.0,7.0,14.0,4.0,5.0,1230.0,entree_side,none
8129,Taco Bell,Cheesy Bean & Rice Burrito,Cheesy Roll Up,,610.0,26.0,72.0,5.0,20.0,8.5,25.0,1340.0,entree_side,none
8130,Taco Bell,Cheesy Bean & Rice Burrito,New Classic Tortilla Chips,,570.0,25.0,73.0,4.0,13.0,4.0,5.0,1120.0,entree_side,none
8131,Taco Bell,Cheesy Bean & Rice Burrito,"Tortilla Chips, Mild",,570.0,25.0,73.0,5.0,13.0,4.0,5.0,1040.0,entree_side,none
8132,Taco Bell,Cheesy Bean & Rice Burrito,Black Beans & Rice,,620.0,21.0,92.0,4.0,16.0,3.5,5.0,1300.0,entree_side,none
8133,Taco Bell,Cheesy Bean & Rice Burrito,Hashbrown,,590.0,29.0,70.0,4.0,12.0,4.5,5.0,1180.0,entree_side,none
8134,Taco Bell,Cheesy Bean & Rice Burrito,Pintos 'n Cheese,,620.0,24.0,79.0,5.0,21.0,6.5,15.0,1590.0,entree_side,none
8135,Taco Bell,Cheesy Bean & Rice Burrito,Seasoned Rice,,550.0,19.0,80.0,4.0,13.0,3.5,5.0,1100.0,entree_side,none
8137,Taco Bell,Cheesy Bean & Rice Burrito,Cheesy Fiesta Potatoes,,660.0,29.0,85.0,6.0,14.0,5.5,10.0,1430.0,entree_side,none
8138,Taco Bell,Cheesy Bean & Rice Burrito,Chips and Guacamole,,660.0,31.0,80.0,5.0,14.0,5.0,5.0,1220.0,entree_side,none
8139,Taco Bell,Cheesy Bean & Rice Burrito,Chips and Nacho Cheese Sauce,,650.0,29.0,81.0,6.0,14.0,4.5,10.0,1240.0,entree_side,none
8141,Taco Bell,Cheesy Bean & Rice Burrito,"Tortilla Chips, Fire!",,570.0,25.0,73.0,5.0,13.0,4.0,5.0,1030.0,entree_side,none
8142,Taco Bell,Cheesy Bean & Rice Burrito,"Tortilla Chips, Mild",,570.0,25.0,73.0,5.0,13.0,4.0,5.0,1040.0,entree_side,none
8143,Taco Bell,Cheesy Bean & Rice Burrito,Chips and Pico de Gallo,,600.0,25.0,79.0,5.0,13.0,4.0,5.0,1080.0,entree_side,none
8146,Taco Bell,Quesadilla - Steak,Black Beans,,590.0,29.5,50.0,3.0,30.0,12.0,70.0,1420.0,entree_side,none
8153,Taco Bell,Quesadilla - Steak,Black Beans & Rice,,700.0,32.0,73.0,3.0,32.0,12.0,70.0,1610.0,entree_side,none
8156,Taco Bell,Quesadilla - Steak,Seasoned Rice,,630.0,30.0,61.0,3.0,29.0,12.0,70.0,1410.0,entree_side,none
8165,Taco Bell,Burrito Supreme - Steak,Nacho Fries,,710.0,30.0,85.0,6.0,23.0,6.5,40.0,1750.0,entree_side,none
8167,Taco Bell,Burrito Supreme - Steak,Black Beans,,470.0,13.5,62.0,4.0,22.0,5.0,35.0,1320.0,entree_side,none
8168,Taco Bell,Burrito Supreme - Steak,Chips and Salsa,,570.0,20.0,74.0,7.0,22.0,5.5,35.0,1440.0,entree_side,none
8171,Taco Bell,Burrito Supreme - Steak,Cheesy Roll Up,,570.0,21.0,65.0,5.0,28.0,10.0,55.0,1550.0,entree_side,none
8172,Taco Bell,Burrito Supreme - Steak,New Classic Tortilla Chips,,530.0,20.0,66.0,4.0,21.0,5.5,35.0,1330.0,entree_side,none
8173,Taco Bell,Burrito Supreme - Steak,"Tortilla Chips, Mild",,530.0,20.0,66.0,5.0,21.0,5.5,35.0,1250.0,entree_side,none
8174,Taco Bell,Burrito Supreme - Steak,Black Beans & Rice,,580.0,16.0,85.0,4.0,24.0,5.0,35.0,1510.0,entree_side,none
8175,Taco Bell,Burrito Supreme - Steak,Hashbrown,,550.0,24.0,63.0,4.0,20.0,6.0,35.0,1390.0,entree_side,none
8176,Taco Bell,Burrito Supreme - Steak,Pintos 'n Cheese,,580.0,19.0,72.0,5.0,29.0,8.0,45.0,1800.0,entree_side,none
8177,Taco Bell,Burrito Supreme - Steak,Seasoned Rice,,510.0,14.0,73.0,4.0,21.0,5.0,35.0,1310.0,entree_side,none
8179,Taco Bell,Burrito Supreme - Steak,Cheesy Fiesta Potatoes,,620.0,24.0,78.0,6.0,22.0,7.0,40.0,1640.0,entree_side,none
8180,Taco Bell,Burrito Supreme - Steak,Chips and Guacamole,,620.0,26.0,73.0,5.0,22.0,6.5,35.0,1430.0,entree_side,none
8181,Taco Bell,Burrito Supreme - Steak,Chips and Nacho Cheese Sauce,,610.0,24.0,74.0,6.0,22.0,6.0,40.0,1450.0,entree_side,none
8183,Taco Bell,Burrito Supreme - Steak,"Tortilla Chips, Fire!",,530.0,20.0,66.0,5.0,21.0,5.5,35.0,1240.0,entree_side,none
8184,Taco Bell,Burrito Supreme - Steak,"Tortilla Chips, Mild",,530.0,20.0,66.0,5.0,21.0,5.5,35.0,1250.0,entree_side,none
8185,Taco Bell,Burrito Supreme - Steak,Chips and Pico de Gallo,,560.0,20.0,72.0,5.0,21.0,5.5,35.0,1290.0,entree_side,none
8209,Taco Bell,Cheesy Gordita Crunch,Black Beans,,580.0,29.5,53.0,4.0,23.0,10.0,55.0,1050.0,entree_side,none
8216,Taco Bell,Cheesy Gordita Crunch,Black Beans & Rice,,690.0,32.0,76.0,4.0,25.0,10.0,55.0,1240.0,entree_side,none
8219,Taco Bell,Cheesy Gordita Crunch,Seasoned Rice,,620.0,30.0,64.0,4.0,22.0,10.0,55.0,1040.0,entree_side,none
8230,Taco Bell,Breakfast Quesadilla - Bacon,Black Beans,,590.0,29.5,49.0,2.0,29.0,13.0,160.0,1460.0,entree_side,breakfast
8237,Taco Bell,Breakfast Quesadilla - Bacon,Black Beans & Rice,,700.0,32.0,72.0,2.0,31.0,13.0,160.0,1650.0,entree_side,breakfast
8240,Taco Bell,Breakfast Quesadilla - Bacon,Seasoned Rice,,630.0,30.0,60.0,2.0,28.0,13.0,160.0,1450.0,entree_side,breakfast
95,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,Butter Croissant,650.0,33.0,53.0,6.0,33.0,10.5,110.0,1110.0,entree_side_dessert,none
110,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,Kiddie Cone,555.0,27.0,42.0,10.0,31.0,6.5,85.0,950.0,entree_side_dessert,none
112,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,Peanuts Packet for Sundaes,555.0,29.5,39.0,4.0,32.0,6.5,80.0,930.0,entree_side_dessert,none
135,McDonald's,Chicken Selects (3 Piece),Mac N Cheese,Raspberry Pastry,620.0,31.0,51.0,8.0,32.0,8.5,95.0,1035.0,entree_side_dessert,none
168,McDonald's,Chicken Selects (3 Piece),Cuties,Butter Croissant,555.0,29.0,45.0,8.0,27.0,8.0,100.0,870.0,entree_side_dessert,none
183,McDonald's,Chicken Selects (3 Piece),Cuties,Kiddie Cone,460.0,23.0,34.0,12.0,25.0,4.0,75.0,710.0,entree_side_dessert,none
185,McDonald's,Chicken Selects (3 Piece),Cuties,Peanuts Packet for Sundaes,460.0,25.5,31.0,6.0,26.0,4.0,70.0,690.0,entree_side_dessert,none
208,McDonald's,Chicken Selects (3 Piece),Cuties,Raspberry Pastry,525.0,27.0,43.0,10.0,26.0,6.0,85.0,795.0,entree_side_dessert,none
256,McDonald's,Chicken Selects (3 Piece),Mozzarella Sticks (3 Piece),Kiddie Cone,615.0,33.0,44.0,7.0,33.0,8.0,95.0,1170.0,entree_side_dessert,none
454,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Tuxedo Coffee Cake,650.0,31.5,53.0,12.0,37.0,6.0,115.0,1705.0,entree_side_dessert,breakfast
460,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Butter Croissant,620.0,30.5,48.0,2.0,38.0,8.0,115.0,1750.0,entree_side_dessert,none
463,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Lemon Poppy Seed Muffin Topper,620.0,29.5,52.0,12.0,36.0,4.5,100.0,1655.0,entree_side_dessert,none
475,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Kiddie Cone,525.0,24.5,37.0,6.0,36.0,4.0,90.0,1590.0,entree_side_dessert,none
477,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Peanuts Packet for Sundaes,525.0,27.0,34.0,0.0,37.0,4.0,85.0,1570.0,entree_side_dessert,none
500,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Raspberry Pastry,590.0,28.5,46.0,4.0,37.0,6.0,100.0,1675.0,entree_side_dessert,none
504,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Oatmeal Raisin Cookie,620.0,28.5,54.0,12.0,37.0,6.0,95.0,1695.0,entree_side_dessert,breakfast
508,McDonald's,Chicken Selects (3 Piece),Chicken Noodle Soup,Blueberry Muffin Topper,620.0,30.5,51.0,10.0,36.0,5.5,100.0,1665.0,entree_side_dessert,none
769,McDonald's,Chicken Selects (3 Piece),Pineapple Side,Peanuts Packet for Sundaes,485.0,25.5,38.0,11.0,27.0,4.0,70.0,690.0,entree_side_dessert,none
1205,McDonald's,Chicken Selects (3 Piece),Plain Gourmet Pretzel Twist,Kiddie Cone,895.0,30.0,116.0,10.0,38.0,5.5,75.0,1180.0,entree_side_dessert,none
1207,McDonald's,Chicken Selects (3 Piece),Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,895.0,32.5,113.0,4.0,39.0,5.5,70.0,1160.0,entree_side_dessert,none
1336,McDonald's,Chicken Selects (3 Piece),Side Salad,Butter Croissant,535.0,29.0,40.0,3.0,28.0,8.0,100.0,885.0,entree_side_dessert,none
1351,McDonald's,Chicken Selects (3 Piece),Side Salad,Kiddie Cone,440.0,23.0,29.0,7.0,26.0,4.0,75.0,725.0,entree_side_dessert,none
1353,McDonald's,Chicken Selects (3 Piece),Side Salad,Peanuts Packet for Sundaes,440.0,25.5,26.0,1.0,27.0,4.0,70.0,705.0,entree_side_dessert,none
1376,McDonald's,Chicken Selects (3 Piece),Side Salad,Raspberry Pastry,505.0,27.0,38.0,5.0,27.0,6.0,85.0,810.0,entree_side_dessert,none
1384,McDonald's,Chicken Selects (3 Piece),Side Salad,Blueberry Muffin Topper,535.0,29.0,43.0,11.0,26.0,5.5,85.0,800.0,entree_side_dessert,none
1570,McDonald's,Chicken Selects (3 Piece),Gourmet Twist Hot Pretzel with Butter Salt,Kiddie Cone,905.0,31.0,116.0,10.0,38.0,5.5,75.0,1690.0,entree_side_dessert,none
1628,McDonald's,Chicken Selects (3 Piece),Apple Slices,Butter Croissant,555.0,29.0,46.0,9.0,27.0,8.0,100.0,870.0,entree_side_dessert,none
1645,McDonald's,Chicken Selects (3 Piece),Apple Slices,Peanuts Packet for Sundaes,460.0,25.5,32.0,7.0,26.0,4.0,70.0,690.0,entree_side_dessert,none
1668,McDonald's,Chicken Selects (3 Piece),Apple Slices,Raspberry Pastry,525.0,27.0,44.0,11.0,26.0,6.0,85.0,795.0,entree_side_dessert,none
1716,McDonald's,Chicken Selects (3 Piece),Hash Browns,Kiddie Cone,575.0,32.0,42.0,6.0,26.0,5.5,75.0,1030.0,entree_side_dessert,none
1777,McDonald's,Chicken Selects (3 Piece),Kids Fries,Lemon Poppy Seed Muffin Topper,630.0,33.0,56.0,12.0,26.0,5.5,85.0,855.0,entree_side_dessert,none
1789,McDonald's,Chicken Selects (3 Piece),Kids Fries,Kiddie Cone,535.0,28.0,41.0,6.0,26.0,5.0,75.0,790.0,entree_side_dessert,none
1791,McDonald's,Chicken Selects (3 Piece),Kids Fries,Peanuts Packet for Sundaes,535.0,30.5,38.0,0.0,27.0,5.0,70.0,770.0,entree_side_dessert,none
1814,McDonald's,Chicken Selects (3 Piece),Kids Fries,Raspberry Pastry,600.0,32.0,50.0,4.0,27.0,7.0,85.0,875.0,entree_side_dessert,none
1818,McDonald's,Chicken Selects (3 Piece),Kids Fries,Oatmeal Raisin Cookie,630.0,32.0,58.0,12.0,27.0,7.0,80.0,895.0,entree_side_dessert,breakfast
1937,McDonald's,"Bacon, Egg & Cheese Bagel",Mac N Cheese,Peanuts Packet for Sundaes,725.0,32.5,72.0,11.0,34.0,14.0,235.0,1500.0,entree_side_dessert,breakfast
2302,McDonald's,"Bacon, Egg & Cheese Bagel",Chicken Noodle Soup,Peanuts Packet for Sundaes,695.0,30.0,67.0,7.0,39.0,11.5,240.0,2140.0,entree_side_dessert,breakfast
2325,McDonald's,"Bacon, Egg & Cheese Bagel",Chicken Noodle Soup,Raspberry Pastry,760.0,31.5,79.0,11.0,39.0,13.5,255.0,2245.0,entree_side_dessert,breakfast
3161,McDonald's,"Bacon, Egg & Cheese Bagel",Side Salad,Butter Croissant,705.0,32.0,73.0,10.0,30.0,15.5,255.0,1455.0,entree_side_dessert,breakfast
3178,McDonald's,"Bacon, Egg & Cheese Bagel",Side Salad,Peanuts Packet for Sundaes,610.0,28.5,59.0,8.0,29.0,11.5,225.0,1275.0,entree_side_dessert,breakfast
3201,McDonald's,"Bacon, Egg & Cheese Bagel",Side Salad,Raspberry Pastry,675.0,30.0,71.0,12.0,29.0,13.5,240.0,1380.0,entree_side_dessert,breakfast
5514,Burger King,Double Cheeseburger,Small French Fries,Peanuts Packet for Sundaes,625.0,32.5,58.0,7.0,25.0,10.0,70.0,740.0,entree_side_dessert,none
5587,Burger King,Double Cheeseburger,Mac N Cheese,Peanuts Packet for Sundaes,525.0,25.5,45.0,11.0,28.0,11.0,80.0,820.0,entree_side_dessert,none
5733,Burger King,Double Cheeseburger,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,585.0,31.5,47.0,8.0,30.0,12.5,90.0,1040.0,entree_side_dessert,none
5756,Burger King,Double Cheeseburger,Mozzarella Sticks (3 Piece),Raspberry Pastry,650.0,33.0,59.0,12.0,30.0,14.5,105.0,1145.0,entree_side_dessert,none
5935,Burger King,Double Cheeseburger,Chicken Noodle Soup,Butter Croissant,590.0,26.5,54.0,9.0,34.0,12.5,115.0,1640.0,entree_side_dessert,none
5952,Burger King,Double Cheeseburger,Chicken Noodle Soup,Peanuts Packet for Sundaes,495.0,23.0,40.0,7.0,33.0,8.5,85.0,1460.0,entree_side_dessert,none
5975,Burger King,Double Cheeseburger,Chicken Noodle Soup,Raspberry Pastry,560.0,24.5,52.0,11.0,33.0,10.5,100.0,1565.0,entree_side_dessert,none
6682,Burger King,Double Cheeseburger,Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,865.0,28.5,119.0,11.0,35.0,10.0,70.0,1050.0,entree_side_dessert,none
6811,Burger King,Double Cheeseburger,Side Salad,Butter Croissant,505.0,25.0,46.0,10.0,24.0,12.5,100.0,775.0,entree_side_dessert,none
6828,Burger King,Double Cheeseburger,Side Salad,Peanuts Packet for Sundaes,410.0,21.5,32.0,8.0,23.0,8.5,70.0,595.0,entree_side_dessert,none
6851,Burger King,Double Cheeseburger,Side Salad,Raspberry Pastry,475.0,23.0,44.0,12.0,23.0,10.5,85.0,700.0,entree_side_dessert,none
7047,Burger King,Double Cheeseburger,Gourmet Twist Hot Pretzel with Butter Salt,Peanuts Packet for Sundaes,875.0,29.5,119.0,11.0,35.0,10.0,70.0,1560.0,entree_side_dessert,none
7193,Burger King,Double Cheeseburger,Hash Browns,Peanuts Packet for Sundaes,545.0,30.5,45.0,7.0,23.0,10.0,70.0,900.0,entree_side_dessert,none
7216,Burger King,Double Cheeseburger,Hash Browns,Raspberry Pastry,610.0,32.0,57.0,11.0,23.0,12.0,85.0,1005.0,entree_side_dessert,none
7249,Burger King,Double Cheeseburger,Kids Fries,Butter Croissant,600.0,30.0,58.0,9.0,24.0,13.5,100.0,840.0,entree_side_dessert,none
7266,Burger King,Double Cheeseburger,Kids Fries,Peanuts Packet for Sundaes,505.0,26.5,44.0,7.0,23.0,9.5,70.0,660.0,entree_side_dessert,none
7289,Burger King,Double Cheeseburger,Kids Fries,Raspberry Pastry,570.0,28.0,56.0,11.0,23.0,11.5,85.0,765.0,entree_side_dessert,none
7322,McDonald's,Egg McMuffin,Small French Fries,Butter Croissant,670.0,30.0,75.0,5.0,24.0,12.0,275.0,1070.0,entree_side_dessert,breakfast
7337,McDonald's,Egg McMuffin,Small French Fries,Kiddie Cone,575.0,24.0,64.0,9.0,22.0,8.0,250.0,910.0,entree_side_dessert,breakfast
7339,McDonald's,Egg McMuffin,Small French Fries,Peanuts Packet for Sundaes,575.0,26.5,61.0,3.0,23.0,8.0,245.0,890.0,entree_side_dessert,breakfast
7362,McDonald's,Egg McMuffin,Small French Fries,Raspberry Pastry,640.0,28.0,73.0,7.0,23.0,10.0,260.0,995.0,entree_side_dessert,breakfast
7395,McDonald's,Egg McMuffin,Mac N Cheese,Butter Croissant,570.0,23.0,62.0,9.0,27.0,13.0,285.0,1150.0,entree_side_dessert,breakfast
7412,McDonald's,Egg McMuffin,Mac N Cheese,Peanuts Packet for Sundaes,475.0,19.5,48.0,7.0,26.0,9.0,255.0,970.0,entree_side_dessert,breakfast
7435,McDonald's,Egg McMuffin,Mac N Cheese,Raspberry Pastry,540.0,21.0,60.0,11.0,26.0,11.0,270.0,1075.0,entree_side_dessert,breakfast
7468,McDonald's,Egg McMuffin,Cuties,Butter Croissant,475.0,19.0,54.0,11.0,21.0,10.5,275.0,910.0,entree_side_dessert,breakfast
7485,McDonald's,Egg McMuffin,Cuties,Peanuts Packet for Sundaes,380.0,15.5,40.0,9.0,20.0,6.5,245.0,730.0,entree_side_dessert,breakfast
7541,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),Butter Croissant,630.0,29.0,64.0,6.0,29.0,14.5,295.0,1370.0,entree_side_dessert,breakfast
7556,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),Kiddie Cone,535.0,23.0,53.0,10.0,27.0,10.5,270.0,1210.0,entree_side_dessert,breakfast
7558,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),Peanuts Packet for Sundaes,535.0,25.5,50.0,4.0,28.0,10.5,265.0,1190.0,entree_side_dessert,breakfast
7581,McDonald's,Egg McMuffin,Mozzarella Sticks (3 Piece),Raspberry Pastry,600.0,27.0,62.0,8.0,28.0,12.5,280.0,1295.0,entree_side_dessert,breakfast
7629,McDonald's,Egg McMuffin,Medium French Fries,Kiddie Cone,685.0,29.0,79.0,9.0,23.0,8.5,250.0,980.0,entree_side_dessert,breakfast
7631,McDonald's,Egg McMuffin,Medium French Fries,Peanuts Packet for Sundaes,685.0,31.5,76.0,3.0,24.0,8.5,245.0,960.0,entree_side_dessert,breakfast
7654,McDonald's,Egg McMuffin,Medium French Fries,Raspberry Pastry,750.0,33.0,88.0,7.0,24.0,10.5,260.0,1065.0,entree_side_dessert,breakfast
7687,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),Butter Croissant,710.0,32.0,77.0,7.0,27.0,14.0,285.0,1620.0,entree_side_dessert,breakfast
7702,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),Kiddie Cone,615.0,26.0,66.0,11.0,25.0,10.0,260.0,1460.0,entree_side_dessert,breakfast
7704,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),Peanuts Packet for Sundaes,615.0,28.5,63.0,5.0,26.0,10.0,255.0,1440.0,entree_side_dessert,breakfast
7727,McDonald's,Egg McMuffin,McCheddar Potato Bites (8 piece),Raspberry Pastry,680.0,30.0,75.0,9.0,26.0,12.0,270.0,1545.0,entree_side_dessert,breakfast
7760,McDonald's,Egg McMuffin,Chicken Noodle Soup,Butter Croissant,540.0,20.5,57.0,5.0,32.0,10.5,290.0,1790.0,entree_side_dessert,breakfast
7766,McDonald's,Egg McMuffin,Chicken Noodle Soup,Fried Taro Pie,650.0,27.5,71.0,12.0,31.0,13.0,260.0,1780.0,entree_side_dessert,breakfast
7768,McDonald's,Egg McMuffin,Chicken Noodle Soup,Fried Coconut (Haupia) Pie,670.0,30.5,70.0,10.0,31.0,12.0,260.0,1830.0,entree_side_dessert,breakfast
7775,McDonald's,Egg McMuffin,Chicken Noodle Soup,Kiddie Cone,445.0,14.5,46.0,9.0,30.0,6.5,265.0,1630.0,entree_side_dessert,breakfast
7777,McDonald's,Egg McMuffin,Chicken Noodle Soup,Peanuts Packet for Sundaes,445.0,17.0,43.0,3.0,31.0,6.5,260.0,1610.0,entree_side_dessert,breakfast
7800,McDonald's,Egg McMuffin,Chicken Noodle Soup,Raspberry Pastry,510.0,18.5,55.0,7.0,31.0,8.5,275.0,1715.0,entree_side_dessert,breakfast
7921,McDonald's,Egg McMuffin,McCheddar Potato Bites (12 piece),Kiddie Cone,745.0,33.0,82.0,12.0,28.0,11.5,265.0,1820.0,entree_side_dessert,breakfast
8359,McDonald's,Egg McMuffin,Spam Side Order,Kiddie Cone,535.0,29.0,36.0,10.0,27.0,12.5,295.0,1410.0,entree_side_dessert,breakfast
8361,McDonald's,Egg McMuffin,Spam Side Order,Peanuts Packet for Sundaes,535.0,31.5,33.0,4.0,28.0,12.5,290.0,1390.0,entree_side_dessert,breakfast
8384,McDonald's,Egg McMuffin,Spam Side Order,Raspberry Pastry,600.0,33.0,45.0,8.0,28.0,14.5,305.0,1495.0,entree_side_dessert,breakfast
8490,McDonald's,Egg McMuffin,Plain Gourmet Pretzel Twist,Butter Croissant,910.0,26.0,136.0,9.0,34.0,12.0,275.0,1380.0,entree_side_dessert,breakfast
8507,McDonald's,Egg McMuffin,Plain Gourmet Pretzel Twist,Peanuts Packet for Sundaes,815.0,22.5,122.0,7.0,33.0,8.0,245.0,1200.0,entree_side_dessert,breakfast
8530,McDonald's,Egg McMuffin,Plain Gourmet Pretzel Twist,Raspberry Pastry,880.0,24.0,134.0,11.0,33.0,10.0,260.0,1305.0,entree_side_dessert,breakfast
